project_length_Days,project_length_Hours,project_length_Weeks,project_length_Months,issue_len_description,time_limit,have_changed,bounty_type_Bug,bounty_type_Code_Review,bounty_type_Design,bounty_type_Documentation,bounty_type_Feature,bounty_type_Improvement,bounty_type_Other,bounty_type_Project,bounty_type_Security,experience_level_Advanced,experience_level_Intermediate,experience_level_Beginner,bounty_num,bounty_change_num,bounty_amount,title_len,never_expires,owner_follwers,owner_following,owner_grants_contributed,issue_index,until_time,until_fulfilment
False,False,True,False,526,-57,1,False,False,False,False,True,False,False,False,False,False,True,False,19,2,250.0,28,0,0,0,0,40,-57,0
True,False,False,False,1325,30,1,False,False,False,False,False,False,False,False,False,False,True,False,1277,111,89.72,14,0,69,46,10,5890,0,2
True,False,False,False,1325,30,1,False,False,False,False,False,False,False,False,False,False,True,False,1278,111,89.72,81,0,69,46,10,5888,0,3
True,False,False,False,3525,-17,1,False,False,False,False,False,False,False,False,False,False,True,False,8,1,3.55,40,0,0,0,0,45,-17,0
True,False,False,False,3525,30,1,False,False,False,False,False,False,False,False,False,False,True,False,1279,111,3.55,142,0,69,46,10,5005,0,2
False,True,False,False,751,30,1,True,False,False,False,False,False,False,False,False,False,False,True,1280,111,6326.08,23,0,69,46,10,5006,0,2
True,False,False,False,2393,31,1,False,False,False,False,False,False,False,False,False,False,True,False,1281,111,300.0,59,0,69,46,10,5009,31,0
True,False,False,False,2094,-1,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,300.0,55,0,7,7,3,1,-1,5
True,False,False,False,742,-5,0,False,False,False,False,False,False,False,False,False,False,True,False,1282,111,60.0,100,0,117391,117281,495,5893,-23,4
True,False,False,False,882,31,1,False,False,False,False,False,False,False,False,False,False,True,False,1283,112,60.0,47,0,69,46,10,5200,0,1
True,False,False,False,1007,30,1,False,False,False,False,False,False,False,False,False,False,True,False,1284,112,60.0,162,0,69,46,10,4099,0,1
True,False,False,False,866,30,1,False,False,False,False,False,False,False,False,False,False,True,False,1285,112,80.0,154,0,69,46,10,4087,0,3
True,False,False,False,951,30,1,False,False,False,False,False,False,False,False,False,False,True,False,1286,112,201.73,22,0,69,46,10,5122,0,2
True,False,False,False,920,30,1,False,False,False,False,False,False,False,False,False,False,True,False,1287,112,50.81,40,0,69,46,10,2119,0,2
True,False,False,False,661,30,1,False,False,False,False,True,False,False,False,False,False,False,True,1288,112,52.07,58,0,69,46,10,5120,0,4
True,False,False,False,1322,30,1,False,False,False,False,True,False,False,False,False,False,True,False,1289,112,258.74,59,0,69,46,10,5009,30,0
True,False,False,False,1322,29,1,False,False,False,False,True,False,False,False,False,False,True,False,1290,112,258.74,126,0,69,46,10,4111,0,5
True,False,False,False,1277,-731,1,False,False,False,False,True,False,False,False,False,False,True,False,6,2,260.37,49,0,635,815,299,336,-731,0
True,False,False,False,1277,-378,1,False,False,False,False,True,False,False,False,False,False,True,False,7,2,260.37,49,0,635,815,299,336,-383,5
False,True,False,False,126,-736,1,False,False,False,False,True,False,False,False,False,False,True,False,8,2,1.0,40,0,635,815,299,337,-736,0
False,True,False,False,126,-383,1,False,False,False,False,True,False,False,False,False,False,True,False,9,2,1.0,40,0,635,815,299,337,-400,2
True,False,False,False,288,-14,1,False,False,False,True,False,False,False,False,False,False,False,True,0,0,26.53,47,0,9,7,0,1,-15,5
False,False,True,False,1426,-752,1,False,False,False,False,True,False,False,False,False,False,True,False,65,7,2391.2,48,0,83,74,50,1,-752,0
False,False,True,False,1426,-399,1,False,False,False,False,True,False,False,False,False,False,True,False,66,7,2391.2,48,0,83,74,50,1,-400,4
False,True,False,False,2079,-752,1,False,False,False,False,True,False,False,False,False,True,False,False,0,0,125.0,59,0,0,0,0,3,-752,0
False,True,False,False,2096,-399,2,False,False,False,False,True,False,False,False,False,True,False,False,1,0,125.0,59,0,0,0,0,3,-393,3
False,True,False,False,3,-752,1,False,False,False,False,False,True,False,False,False,True,False,False,67,7,485.0,54,0,83,74,50,2,-752,0
True,False,False,False,3,-399,1,False,False,False,False,False,False,False,False,False,False,True,False,68,7,1.26,54,0,83,74,50,2,-400,4
False,True,False,False,2809,-752,1,False,False,False,False,True,False,False,False,False,False,True,False,2,1,2554.2,56,0,0,0,0,2,-752,0
False,True,False,False,2809,-399,1,False,False,False,False,True,False,False,False,False,False,True,False,3,1,2554.2,56,0,0,0,0,2,-399,1
True,False,False,False,18,-752,1,False,False,False,False,False,False,False,False,False,False,True,False,4,1,0.17,59,0,0,0,0,1,-752,0
True,False,False,False,18,-399,1,False,False,False,False,False,False,False,False,False,False,True,False,5,1,0.17,59,0,0,0,0,1,-399,2
True,False,False,False,18,97281,0,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0.17,65,0,0,0,0,164,-14,1
True,False,False,False,18,30,1,False,False,False,False,False,False,False,False,False,False,True,False,1291,112,0.17,169,0,69,46,10,5559,0,2
True,False,False,False,18,-704,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0.17,40,0,6842,6862,40,32,-704,0
True,False,False,False,18,-351,1,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0.17,40,0,6842,6862,40,32,-399,5
False,True,False,False,3,-738,1,False,False,False,False,True,False,False,False,False,False,False,True,0,0,1.7,72,0,0,0,0,1,-738,0
False,True,False,False,17,28,1,False,False,False,False,True,False,False,False,False,False,False,True,1,0,1.7,78,0,0,0,0,2,28,0
True,False,False,False,18,28,1,False,False,False,False,False,False,False,False,False,False,True,False,2,0,0.17,81,0,0,0,0,3,28,0
True,False,False,False,18,15,1,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0.17,26,0,9,7,0,3,-14,3
True,False,False,False,24,-14,1,False,False,False,False,False,False,False,False,False,False,True,False,2,0,0.0,35,0,9,7,0,2,-15,2
True,False,False,False,30,30,2,False,False,False,False,False,False,False,False,False,False,True,False,12,4,0.0,56,0,110,86,29,10,-1,1
True,False,False,False,18,-739,1,False,False,False,False,False,False,False,False,False,False,True,False,6,3,0.0,50,0,6,6,2,197,-739,0
True,False,False,False,218,-386,1,False,False,False,False,False,False,False,False,False,False,True,False,7,3,12.64,50,0,6,6,2,197,-386,0
True,False,False,False,1562,-735,1,False,False,False,False,True,False,False,False,False,False,True,False,13,5,75.0,76,0,110,86,29,11,-735,0
False,True,False,False,1119,-382,1,False,False,False,False,True,False,False,False,False,False,False,True,14,5,1.0,76,0,110,86,29,11,-382,0
False,True,False,False,1119,30,1,False,False,False,False,True,False,False,False,False,False,False,True,1292,112,1.0,31,0,3,2,0,5838,0,1
True,False,False,False,1793,30,1,False,False,False,False,False,False,False,False,False,False,True,False,1293,112,1000.0,14,0,69,46,10,4017,30,0
True,False,False,False,475,97357,1,False,False,False,False,True,False,False,False,False,True,False,False,12,2,336.56,45,0,0,0,0,141,97357,0
True,False,False,False,475,17,1,False,False,False,False,True,False,False,False,False,True,False,False,20,2,336.56,57,0,0,0,0,44,-1,1
True,False,False,False,1682,-738,1,False,False,False,False,False,False,False,False,False,False,True,False,8,3,1000.0,34,0,6,6,2,198,-738,0
True,False,False,False,1698,-385,1,False,False,False,False,False,False,False,False,False,False,True,False,9,3,1000.0,34,0,6,6,2,198,-385,0
True,False,False,False,1748,-738,1,False,False,False,False,False,False,False,False,False,False,True,False,10,3,1000.0,50,0,6,6,2,197,-738,0
True,False,False,False,2399,-385,2,False,False,False,False,False,False,False,False,False,False,True,False,11,3,1000.0,50,0,6,6,2,197,-385,1
True,False,False,False,3,-323,1,False,False,False,False,False,False,False,False,False,False,True,False,78,11,1.26,71,0,117391,117281,495,1273,-323,0
True,False,False,False,3,50,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0.17,19,0,13008,13023,78,2,50,0
True,False,False,False,3,-55,1,False,False,False,False,False,False,False,False,False,False,True,False,21,2,1.26,65,0,0,0,0,45,-63,1
True,False,False,False,3,26,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0.17,41,0,0,0,0,1,-1,1
True,False,False,False,5051,28,1,False,False,False,False,False,True,False,False,False,False,True,False,79,11,75.0,49,0,69,46,10,7917,28,0
True,False,False,False,11,-743,1,False,False,False,False,False,False,False,False,False,False,True,False,26,4,5.91,3,0,1284,1275,36,22,-743,0
True,False,False,False,18,-390,1,False,False,False,False,False,False,False,False,False,False,True,False,27,4,3.95,3,0,1284,1275,36,22,-390,0
True,False,False,False,16,-11,1,False,False,False,False,False,False,False,False,False,False,True,False,1294,112,25.29,55,0,1115,1088,125,5914,-11,2
False,True,False,False,818,29,1,False,False,False,False,False,True,False,False,False,False,True,False,1,0,50.0,91,0,0,0,0,80,29,0
False,False,True,False,538,97447,1,False,False,False,False,True,False,False,False,False,False,True,False,0,0,800.0,50,0,58,77,0,1,97447,0
True,False,False,False,3,2,2,False,False,False,False,False,False,False,False,False,False,True,False,15,1,0.2,37,0,0,0,0,234,-1,1
True,False,False,False,825,-36,1,False,False,True,False,False,False,False,False,False,False,False,True,16,2,10.0,29,0,0,0,0,266,-36,0
True,False,False,False,453,24,1,False,False,False,False,False,False,False,False,False,False,True,False,22,2,150.0,37,0,0,0,0,46,24,0
True,False,False,False,139,27,1,False,False,False,False,False,False,False,False,False,False,True,False,23,2,60.0,60,0,0,0,0,47,27,0
False,True,False,False,186,97445,2,False,False,False,False,False,True,False,False,False,False,True,False,0,0,100.0,48,0,0,0,0,1,-2,1
True,False,False,False,916,-50,1,False,False,False,True,False,False,False,False,False,False,True,False,1295,112,413.47,41,0,117391,117281,495,5909,-65,1
False,False,True,False,2868,28,1,False,False,False,False,False,False,False,False,False,False,True,False,1296,112,4322.8,48,0,69,46,10,5875,28,0
False,False,True,False,2868,29,1,False,False,False,False,False,False,False,False,False,False,True,False,1297,112,4322.8,41,0,0,0,0,3883,29,0
False,False,True,False,2610,97445,0,False,False,False,False,False,False,False,False,False,False,True,False,1,0,4322.8,72,0,0,0,0,530,21,0
False,False,True,False,2610,15,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,4322.8,33,0,0,0,0,1,15,0
True,False,False,False,3,17,1,False,False,False,False,False,False,False,False,False,False,True,False,3,0,0.22,65,0,0,0,0,9,17,0
True,False,False,False,23,28,1,True,False,False,False,False,False,False,False,False,False,True,False,1298,112,64.84,31,0,69,46,10,5002,28,0
True,False,False,False,6005,11,2,False,False,False,False,False,False,False,False,False,False,True,False,1,0,1080.7,58,0,69,46,10,8,0,0
True,False,False,False,6005,14,1,False,False,False,False,False,False,False,False,False,False,True,False,1299,112,1080.7,16,0,69,46,10,4999,14,0
True,False,False,False,352,-82,1,False,False,False,False,False,False,False,False,False,False,True,False,46,12,25.29,33,0,17,15,0,517,-82,0
True,False,False,False,1439,80,0,False,False,False,False,False,False,False,False,False,False,True,False,0,0,12.64,24,0,0,0,0,2,-1,1
True,False,False,False,170,-749,1,False,False,False,False,False,False,False,False,False,False,True,False,1300,112,8.71,29,0,6203,5966,135,149,-749,0
True,False,False,False,1451,-396,1,False,False,False,False,False,False,False,False,False,False,True,False,1301,112,2.18,29,0,6203,5966,135,149,-393,19
True,False,False,False,1898,28,1,False,False,False,False,True,False,False,False,False,False,False,True,1302,112,0.22,31,0,69,46,10,5001,0,1
True,False,False,False,1898,28,1,False,False,False,False,True,False,False,False,False,False,False,True,1303,112,0.22,10,0,69,46,10,5020,28,0
True,False,False,False,2679,29,1,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.22,11,0,0,0,0,0,29,0
True,False,False,False,2679,97441,1,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.22,11,0,0,0,0,0,0,1
True,False,False,False,2881,28,1,False,False,False,False,True,False,False,False,False,False,False,True,215,30,0.22,28,0,34,27,11,272,28,0
True,False,False,False,2881,28,1,False,False,False,False,True,False,False,False,False,False,False,True,69,7,0.22,42,0,34,27,11,3,28,0
True,False,False,False,310,97441,1,True,False,False,False,False,False,False,False,False,False,True,False,0,0,75.0,16,0,0,0,0,0,97441,0
False,False,True,False,511,97441,1,False,False,False,False,True,False,False,False,False,False,True,False,1,0,500.0,26,0,0,0,0,0,97441,0
False,True,False,False,561,97441,1,False,False,False,False,True,False,False,False,False,False,True,False,0,0,500.0,23,0,0,0,0,0,0,2
False,False,True,False,4999,28,1,False,False,False,False,True,False,False,False,False,False,True,False,4,0,500.0,109,0,34,27,11,20,28,0
True,False,False,False,3,-48,1,False,False,False,False,False,False,False,False,False,False,True,False,24,2,0.22,55,0,0,0,0,51,-48,0
True,False,False,False,3,26,1,False,False,False,False,False,False,False,False,False,False,True,False,25,2,0.22,50,0,0,0,0,52,-3,1
True,False,False,False,3,-40,1,False,False,False,False,False,False,False,False,False,False,True,False,5,0,1.26,109,0,34,27,11,20,-40,0
True,False,False,False,2,-39,1,False,False,False,False,False,False,False,False,False,False,True,False,1304,112,0.0,21,0,117391,117281,495,5954,-59,1
True,False,False,False,4,29,1,False,False,False,False,False,False,False,False,False,False,True,False,6,0,0.0,109,0,34,27,11,20,29,0
True,False,False,False,912,29,1,False,False,False,True,False,False,False,False,False,False,False,True,216,30,9.89,28,0,34,27,11,272,29,0
True,False,False,False,3,7,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,20.15,30,0,0,0,0,60,-10,1
True,False,False,False,3,97439,1,True,False,False,False,False,False,False,False,False,False,True,False,33,7,118.85,19,0,0,0,0,15,-1,1
True,False,False,False,3,29,1,True,False,False,False,False,False,False,False,False,False,True,False,26,2,118.85,51,0,0,0,0,54,29,0
True,False,False,False,1070,27,1,False,False,False,False,False,True,False,False,False,False,True,False,27,2,100.67,51,0,0,0,0,54,-1,1
False,False,True,False,4229,96684,1,False,False,False,False,True,False,False,False,False,False,True,False,38,9,3192.49,26,0,0,0,0,23,96684,0
False,False,True,False,4229,97037,1,False,False,False,False,True,False,False,False,False,False,True,False,39,9,3192.49,26,0,0,0,0,23,-272,4
True,False,False,False,3,97392,0,False,False,False,False,False,False,False,False,False,False,True,False,26,9,1.26,69,0,0,0,0,4738,-21,1
True,False,False,False,3,-725,1,False,False,False,False,False,False,False,False,False,False,True,False,27,10,1.26,44,0,553,463,82,4777,-725,0
True,False,False,False,298,-372,1,False,False,False,False,False,False,False,False,False,False,True,False,28,10,62.68,44,0,553,463,82,4777,-400,1
True,False,False,False,299,-725,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,62.68,47,0,0,0,0,307,-725,0
True,False,False,False,3,-372,1,False,False,False,False,False,False,False,False,False,False,True,False,1,0,1.26,47,0,0,0,0,307,-372,0
True,False,False,False,3,-725,1,False,False,False,False,False,False,False,False,False,False,True,False,2,0,1.26,47,0,0,0,0,307,-725,0
True,False,False,False,778,-372,1,False,False,False,True,False,False,False,False,False,False,True,False,3,0,249.88,47,0,0,0,0,307,-400,1
True,False,False,False,1540,60,1,False,False,False,False,True,False,False,False,False,True,False,False,28,2,100.0,45,0,0,0,0,57,-1,1
True,False,False,False,805,-701,1,False,False,False,False,True,False,False,False,False,False,True,False,28,4,60.0,27,0,1284,1275,36,4,-701,0
True,False,False,False,27,-348,1,False,False,False,False,False,False,False,False,False,False,True,False,29,4,1.26,27,0,1284,1275,36,4,-348,0
